time,fs_10m,fs_30m,fs_50m,fs_70m,fx_10m,fx_30m,fx_50m,fx_70m,wd,qy,sd,Patv
2019/1/24 4:30,3.565,0.34,0.32,0.32,123.459,127.888,157.25,241.268,13.042,868.791,86.35,0.917
2019/1/24 4:45,3.694,0.467,0.472,0.32,117.469,110.109,157.238,241.187,13.035,868.59,85.406,0.927
2019/1/24 5:00,3.95,1.784,1.156,0.32,129.378,127.191,117.488,241.152,13.028,868.605,79.797,0.933333
2019/1/24 5:15,3.056,0.948,0.979,0.32,115.188,103.155,96.17,241.292,13.027,868.59,80.254,0.974333
2019/1/24 5:30,3.005,0.441,1.688,0.32,119.34,104.25,86.677,241.478,13.017,868.562,80.055,0.957
2019/1/24 5:45,2.853,0.34,0.675,0.32,127.659,118.302,86.688,241.163,13.01,868.519,83.285,0.956667
2019/1/24 6:00,3.233,1.277,2.097,1.394,114.897,96.571,70.435,241.432,13.004,868.691,81.317,1.006
2019/1/24 6:15,3.591,2.265,3.066,2.158,113.07,98.208,74.212,81.08,12.994,868.705,81.92,1.041
2019/1/24 6:30,4.155,3.508,3.627,3.304,95.528,85.723,75.923,77.57,12.985,868.59,81.015,0.424667
2019/1/24 6:45,3.719,3.637,3.55,3.329,84.954,85.69,74.655,75.221,12.986,868.59,83.949,0.447
2019/1/24 7:00,3.848,3.025,3.421,3.483,112.53,93.915,82.083,82.579,12.981,868.891,80.74,0.759667
2019/1/24 7:15,3.95,3.816,3.883,3.56,110.141,94.502,84.834,88.217,12.971,868.919,85.032,0.897333
2019/1/24 7:30,3.976,4.022,4.241,3.765,109.605,94.945,83.61,95.237,12.968,869.256,83.52,0.355333
2019/1/24 7:45,4.002,4.251,4.165,3.279,105.252,97.391,90.747,106.084,12.962,869.327,82.864,0.250667
2019/1/24 8:00,3.873,4.099,3.986,3.152,94.175,89.524,85.512,101.837,12.96,869.569,81.66,0.241333
2019/1/24 8:15,3.565,3.637,3.396,2.517,93.743,89.092,84.94,101.79,12.954,869.741,81.387,1.127667
2019/1/24 8:30,3.233,3.381,3.015,2.107,93.094,88.45,84.94,101.79,12.95,870.064,81.137,1.123
2019/1/24 8:45,3.488,3.945,3.473,2.62,93.393,91.785,82.025,96.485,12.95,870.319,81.119,0.683667
2019/1/24 9:00,3.771,3.842,3.37,2.645,93.202,92.158,82.002,88.182,12.95,870.534,80.48,0.318
2019/1/24 9:15,3.848,4.124,3.524,3.127,92.87,89.95,82.002,85.99,12.961,870.605,79.966,0.419333
2019/1/24 9:30,4.104,3.637,3.473,2.949,91.132,91.4,84.94,85.99,12.995,870.886,79.173,1.803333
2019/1/24 9:45,4.181,3.508,3.524,3.355,88.135,84.952,77.722,81.7,13.041,871.083,77.899,0.866667
2019/1/24 10:00,3.694,3.382,3.27,2.772,88.931,87.468,77.22,81.127,13.101,871.413,77.285,0.085
2019/1/24 10:15,3.565,3.406,3.421,2.721,89.8,89.255,77.22,80.38,13.183,871.539,74.482,1.278667
2019/1/24 10:30,3.95,4.327,4.571,4.073,85.107,85.036,76.399,80.158,13.263,871.75,71.79,6.11
2019/1/24 10:45,3.796,4.302,4.875,4.809,88.613,85.374,72.841,74.328,13.358,871.834,69.973,5.306333
2019/1/24 11:00,2.904,3.483,4.037,4.631,105.09,91.948,86.931,93.204,13.449,872.191,68.755,2.033
2019/1/24 11:15,1.536,2.696,3.652,4.783,99.791,97.085,89.26,93.365,13.549,872.376,68.873,2.069667
2019/1/24 11:30,1.232,2.037,3.704,4.859,90.954,99.016,91.011,90.837,13.664,872.488,66.889,0.712667
2019/1/24 11:45,1.916,1.987,3.474,4.53,71.428,84.357,80.741,85.968,13.805,872.712,62.184,0.260667
2019/1/24 12:00,3.056,2.265,2.863,3.638,72.493,87.633,84.016,87.257,13.921,872.912,59.146,0.915
2019/1/24 12:15,2.043,1.657,2.327,2.67,97.474,108.54,102.034,104.456,14.107,873.198,58.163,1.013667
2019/1/24 12:30,1.84,0.973,1.664,1.291,76.307,82.099,72.051,76.415,14.274,873.324,51.642,0.916333
2019/1/24 12:45,1.536,1.151,1.842,1.292,79.441,92.324,88.606,90.71,14.63,873.52,50.345,0.917667
2019/1/24 13:00,0.472,0.34,0.675,0.371,70.935,89.847,82.13,104.25,14.627,873.576,48.565,0.930667
2019/1/24 13:15,0.447,0.34,0.421,0.346,162.58,155.06,161.892,217.445,14.921,873.662,51.92,0.916333
2019/1/24 13:30,0.345,0.34,0.472,0.32,266.393,326.523,333.262,316.285,14.899,873.464,51.48,0.946333
2019/1/24 13:45,1.105,1.1,1.715,1.445,226.311,227.669,224.696,232.57,14.853,873.662,52.038,0.939667
2019/1/24 14:00,1.663,1.303,1.765,1.19,252.403,257.997,252.108,263.273,14.807,873.848,51.108,0.918667
2019/1/24 14:15,1.815,1.505,2.047,1.597,272.901,275.183,268.443,270.573,14.806,873.805,53.041,1.012333
2019/1/24 14:30,3.618,3.128,3.295,3.178,252.403,254.497,245.183,249.208,14.795,873.69,55.236,0.605
2019/1/24 14:45,2.982,2.825,3.143,2.999,255.024,260.909,257.282,266.033,14.795,873.633,56.252,0.721
2019/1/24 15:00,2.906,2.647,3.219,3.154,253.444,265.238,261.471,265.706,14.812,873.662,58.554,1.245667
2019/1/24 15:15,2.727,2.316,2.914,2.95,282.261,287.655,276.036,279.288,14.493,873.492,58.051,1.315
2019/1/24 15:30,2.55,2.291,2.607,2.591,268.033,279.08,270.819,276.434,14.556,873.394,58.608,2.69
2019/1/24 15:45,3.771,3.408,3.908,3.816,248.752,262.733,258.242,266.15,14.546,873.324,57.453,3.712333
2019/1/24 16:00,2.931,2.544,3.066,2.848,265.752,277.662,268.912,271.088,14.561,873.408,57.447,5.385
2019/1/24 16:15,3.947,3.739,4.034,4.197,241.019,249.642,244.212,251.033,14.577,873.591,55.51,6.750333
2019/1/24 16:30,3.185,2.798,3.475,3.306,253.174,257.82,249.289,253.444,14.59,873.633,56.975,5.173667
2019/1/24 16:45,3.694,3.357,4.035,4.072,252.32,261.775,258.814,264.289,14.584,873.633,56.725,4.584
2019/1/24 17:00,2.473,2.037,2.634,2.822,260.99,267.707,262.746,274.703,14.593,873.676,56.36,5.148
2019/1/24 17:15,2.372,2.012,2.583,2.567,243.663,256.591,259.246,275.452,14.599,873.819,56.249,5.207
2019/1/24 17:30,3.976,3.79,4.112,4.326,270.958,277.043,271.344,279.149,14.616,873.877,57.484,7.104667
2019/1/24 17:45,4,3.79,3.984,4.173,260.03,268.151,263.752,272.808,14.561,873.905,59.041,10.331666
2019/1/24 18:00,3.847,3.561,3.832,4.046,275.102,282.507,275.475,282.098,14.13,873.905,60.335,11.688666
2019/1/24 18:15,4.026,3.918,4.342,4.072,291.563,301.157,296.137,303.368,14.047,873.891,61.296,10.896666
2019/1/24 18:30,3.642,3.535,4.062,3.919,303.321,310.212,302.244,305.497,13.865,873.991,62.118,8.311333
2019/1/24 18:45,3.387,3.407,3.986,3.868,298.021,305.883,300.548,306.597,13.702,874.048,63.712,6.162
2019/1/24 19:00,3.056,3.228,3.883,3.611,295.704,307.547,301.894,309.487,13.577,874.202,65.624,4.722667
2019/1/24 19:15,2.651,2.823,3.601,3.534,301.462,309.346,303.367,310.774,13.483,874.3,66.929,2.627667
2019/1/24 19:30,1.891,1.759,2.889,3.204,301.113,307.874,302.538,307.172,13.423,874.527,68.338,0.444
2019/1/24 19:45,1.587,1.936,2.965,3,299.393,308.107,302.7,308.761,13.388,874.469,69.495,1.191667
2019/1/24 20:00,0.447,0.568,2.072,2.158,297.673,308.292,299.622,305.846,13.357,874.641,70.496,1.41
2019/1/24 20:15,0.32,0.34,1.435,1.673,297.673,323.128,311.018,308.882,13.328,874.598,71.581,0.927
2019/1/24 20:30,0.447,0.34,0.32,0.32,52.3,338.78,314.315,312.04,13.313,874.54,72.307,0.882
2019/1/24 20:45,0.32,0.34,0.32,0.32,52.312,338.768,314.268,312.04,13.296,874.569,72.239,0.891667
2019/1/24 21:00,0.32,0.34,0.32,0.32,52.3,338.827,314.233,312.04,13.281,874.655,72.991,0.899
2019/1/24 21:15,0.421,0.34,0.32,0.32,52.37,338.768,314.268,312.04,13.271,874.77,74.181,0.909667
2019/1/24 21:30,2.22,0.34,0.497,0.32,107.607,65.508,314.478,312.04,13.257,874.898,72.103,0.932
2019/1/24 21:45,2.549,0.492,0.877,0.371,128.162,120.39,268.489,312.04,13.249,875.094,71.787,0.918
2019/1/24 22:00,2.929,1.581,1.536,0.32,124.308,123.2,115.48,312.04,13.238,875.164,71.199,0.931
2019/1/24 22:15,2.98,1.809,1.943,0.551,118.705,123.2,115.48,312.04,13.23,875.108,71.133,0.929333
2019/1/24 22:30,3.488,2.24,1.866,0.628,122.453,120.018,115.48,312.04,13.219,875.22,71.633,0.959333
2019/1/24 22:45,4.459,2.873,2.43,1.419,124.643,125.064,115.48,312.04,13.216,875.234,70.284,0.961667
2019/1/24 23:00,3.899,2.848,2.584,0.807,123.2,127.682,116.588,311.877,13.206,875.234,73.231,0.949667
2019/1/24 23:15,4.51,3.152,2.914,0.833,121.646,122.146,113.02,134.092,13.197,875.122,71.458,0.946333
2019/1/24 23:30,3.488,2.164,1.994,0.448,117.94,112.845,108.81,126.71,13.193,875.122,71.421,0.934333
2019/1/24 23:45,3.488,1.683,1.232,0.32,117.748,111.278,108.81,126.71,13.181,875.136,71.154,0.928
2019/1/25 0:00,4.18,2.088,1.739,0.32,119.305,109.968,83.855,126.71,13.176,875.094,69.729,0.936667
2019/1/25 0:15,4.459,3.637,3.117,0.5,120.088,126.699,111.593,102.141,13.172,874.813,71.761,0.931667
2019/1/25 0:30,4.611,3.355,2.761,0.781,119.773,119.9,106.329,100.036,13.159,874.827,73.557,0.959333
2019/1/25 0:45,4.535,3.637,3.193,2.031,124.052,121.984,109.382,105.956,13.156,874.841,72.438,0.965667
2019/1/25 1:00,3.898,3.304,3.321,2.338,121.023,119.351,108.995,110.459,13.149,875.136,71.356,0.957667
2019/1/25 1:15,3.976,2.848,3.142,2.389,120.475,126.933,113.255,114.733,13.137,875.22,69.732,0.884
2019/1/25 1:30,3.822,4.021,3.551,2.747,118.825,133.813,122.077,115.641,13.132,875.15,72.695,0.866667
2019/1/25 1:45,3.183,2.62,3.066,2.338,120.658,123.868,113.277,111.585,13.127,875.094,76.18,0.935
2019/1/25 2:00,2.929,2.063,2.199,1.318,111.922,107.602,99.111,104.145,13.117,875.164,77.452,0.955333
2019/1/25 2:15,3.208,2.468,2.43,1.724,109.883,99.622,97.58,103.9,13.109,875.08,80.428,0.930333
2019/1/25 2:30,3.005,1.86,1.713,1.217,105.195,97.778,94.723,98.213,13.105,875.038,81.208,0.935333
2019/1/25 2:45,2.727,1.455,1.943,1.292,100.009,88.975,71.6,89.524,13.103,874.968,79.787,0.939333
2019/1/25 3:00,2.803,1.733,2.174,1.495,99.283,88.835,71.6,68.8,13.099,874.94,83.364,0.940333
2019/1/25 3:15,3.335,2.519,2.482,1.267,99.12,89.138,71.623,68.8,13.09,874.996,82.579,0.935667
2019/1/25 3:30,2.904,2.291,1.764,0.679,95.598,89.127,71.6,68.8,13.089,875.024,84.724,0.929333
2019/1/25 3:45,2.777,1.505,1.663,0.936,95.843,89.15,71.6,68.8,13.085,874.982,83.828,0.922
2019/1/25 4:00,3.081,1.86,1.333,0.32,99.951,92.835,71.612,68.8,13.08,874.926,83.231,0.932
2019/1/25 4:15,3.107,1.581,1.409,0.32,105.755,95.843,71.693,68.8,13.074,874.954,82.586,0.928667
2019/1/25 4:30,2.955,1.531,1.257,0.32,107.562,95.832,71.868,68.8,13.071,874.827,84.203,0.928
2019/1/25 4:45,3.132,1.809,1.663,0.32,109.873,95.832,74.748,68.8,13.065,874.798,82.502,0.929667
2019/1/25 5:00,2.347,0.872,0.649,0.32,113.279,97.131,87.505,68.8,13.057,874.784,84.186,0.929667
2019/1/25 5:15,2.549,1.075,1.156,0.32,134.442,121.378,87.715,68.8,13.049,874.898,82.891,0.942667
2019/1/25 5:30,2.6,1.252,1.181,0.32,154.09,142.51,116.705,68.8,13.045,874.94,83.625,0.940667
2019/1/25 5:45,3.183,2.113,1.84,0.32,166.008,163.978,147.42,68.8,13.043,874.968,83.469,0.936
2019/1/25 6:00,1.739,0.34,0.32,0.32,160.13,158.708,147.42,68.8,13.033,874.94,85.356,0.924
2019/1/25 6:15,2.296,0.34,0.32,0.32,160.107,158.72,147.42,68.8,13.031,875.08,83.044,0.945667
2019/1/25 6:30,3.005,1.151,0.852,0.32,177.593,174.457,147.42,68.8,13.023,875.206,83.484,0.971
2019/1/25 6:45,2.043,0.34,0.32,0.32,187.596,183.908,147.42,68.8,13.014,875.192,87.705,0.953333
2019/1/25 7:00,2.423,2.696,2.327,0.346,197.26,215.172,204.968,109.456,13.008,875.122,86.904,0.966333
2019/1/25 7:15,2.879,3.076,2.762,1.521,184.671,209.555,209.499,233.76,13.004,875.08,88.104,0.983667
2019/1/25 7:30,1.815,2.721,3.091,1.774,193.785,212.035,215.16,240.446,12.999,875.136,86.869,0.833333
2019/1/25 7:45,2.043,2.747,3.218,2.286,212.118,207.102,215.16,239.018,12.991,875.08,88.508,0.861333
2019/1/25 8:00,3.031,3.688,4.063,3.177,191.354,207.78,212.309,225.901,12.99,875.262,87.536,0.368333
2019/1/25 8:15,2.701,3.279,3.601,3.431,192.098,222.966,228.769,236.961,12.983,875.376,86.01,0.535333
2019/1/25 8:30,3.107,3.279,3.601,3.97,202.023,225.901,235.659,248.412,12.974,875.634,88.04,0.584667
2019/1/25 8:45,2.625,2.848,3.295,3.381,216.916,235.567,233.777,247.744,12.966,875.874,89.121,0.767667
2019/1/25 9:00,1.916,1.86,2.787,2.772,205.239,229.763,240.666,253.783,12.965,876,89.453,0.39
2019/1/25 9:15,2.245,1.835,2.635,2.645,212.728,237.228,235.88,253.853,12.967,876.098,90.116,1.090667
2019/1/25 9:30,1.764,1.227,2.097,2.261,208.968,238.33,237.072,252.79,12.984,876.269,89.845,1.263
2019/1/25 9:45,1.663,0.34,1.79,2.132,216.961,235.543,237.27,259.903,13.007,876.47,90.754,1.035
2019/1/25 10:00,2.144,1.429,2.045,1.826,201.542,225.947,233.76,259.635,13.051,876.626,89.567,0.976333
2019/1/25 10:15,2.017,1.227,2.097,2.286,208.922,233.808,237.449,258.474,13.096,876.949,85.683,0.995667
2019/1/25 10:30,2.727,2.949,2.965,2.363,199.141,221.305,221.422,241.687,13.171,877.119,85.219,0.978
2019/1/25 10:45,2.676,3.177,3.218,3.101,191.797,223.266,221.188,238.68,13.279,877.205,82.374,0.528333
2019/1/25 11:00,2.904,2.975,3.244,3.714,203.322,227.905,224.29,243.408,13.389,877.377,82.649,0.055667
2019/1/25 11:15,2.777,2.873,2.813,3.458,210.457,225.153,221.48,234.466,13.485,877.588,79.953,0.096667
2019/1/25 11:30,2.955,3.076,3.422,3.203,208.856,217.994,215.922,231.647,13.563,877.742,77.666,0.948333
2019/1/25 11:45,2.22,1.708,2.762,2.949,201.906,210.902,209.825,221.435,13.639,877.784,74.865,1.146333
2019/1/25 12:00,2.448,1.607,2.302,2.261,199.823,207.473,205.976,217.409,13.732,878.069,71.532,0.979667
2019/1/25 12:15,2.448,1.759,2.609,2.492,206.725,212.739,208.808,218.846,13.905,878.184,72.056,1.047
2019/1/25 12:30,2.321,1.657,2.455,2.364,234.069,237.146,227.2,230.29,14.087,878.312,71.202,0.981
2019/1/25 12:45,2.017,1.277,1.867,1.8,255.106,260.51,249.991,249.386,14.358,878.382,72.052,0.962667
2019/1/25 13:00,2.473,1.885,2.276,2.235,247.267,260.265,257.386,270.268,14.877,878.312,70.467,0.953667
2019/1/25 13:15,2.245,1.835,2.276,2.261,266.864,275.019,272.633,283.912,14.918,878.169,69.892,0.916
2019/1/25 13:30,2.575,2.139,2.66,2.542,273.193,274,266.664,266.489,14.91,878.055,72.741,0.869333
2019/1/25 13:45,2.93,2.494,2.837,2.873,255.539,263.775,259.609,265.378,14.897,877.898,74.315,0.807333
2019/1/25 14:00,2.904,2.569,3.091,3.026,246.354,255.714,250.484,258.779,14.883,877.912,72.709,0.789
2019/1/25 14:15,2.778,2.468,2.94,2.746,241.908,248.353,242.915,254.227,14.879,877.854,70.817,0.615333
2019/1/25 14:30,2.271,1.86,2.837,2.618,273.38,274.516,270.175,283.114,14.873,877.912,68.902,0.454
2019/1/25 14:45,2.956,2.874,3.474,3.51,260.288,262.137,255.374,265.647,14.873,877.771,67.057,1.856
2019/1/25 15:00,3.465,2.824,3.245,3.256,267.799,270.186,262.511,269.497,14.864,877.714,68.256,4.091667
2019/1/25 15:15,2.728,2.266,2.888,3.076,250.916,256.288,250.05,261.985,14.551,877.588,66.188,3.203667
2019/1/25 15:30,2.906,2.367,3.117,2.821,253.794,261.938,249.501,258.077,14.55,877.532,64.83,3.003
2019/1/25 15:45,3.311,2.646,2.99,2.949,237.801,239.685,233.986,239.474,14.549,877.658,64.625,4.389333
2019/1/25 16:00,2.881,2.265,3.118,2.821,254.006,256.602,248.577,255.117,14.543,877.714,63.524,5.279
2019/1/25 16:15,2.981,2.443,3.066,3,256.755,264.512,260.511,262.265,14.545,877.686,60.669,5.646333
2019/1/25 16:30,3.668,3.23,3.5,3.816,241.674,245.136,238.117,248.962,14.554,877.714,59.546,3.088333
2019/1/25 16:45,3.439,3.204,3.628,3.816,250.272,257.726,253.408,258.616,14.552,877.476,59.013,2.649
2019/1/25 17:00,2.904,2.265,2.862,2.694,240.305,254.122,251.396,259.832,14.558,877.42,58.911,2.352667
2019/1/25 17:15,2.98,2.569,3.067,2.949,246.752,258.709,253.21,262.874,14.567,877.476,55.805,1.863
2019/1/25 17:30,2.677,2.012,2.736,2.363,253.595,259.738,254.812,257.387,14.58,877.49,56.883,1.723333
2019/1/25 17:45,2.524,1.936,2.812,2.974,246.413,258.052,256.147,261.295,14.593,877.319,59.273,1.106667
2019/1/25 18:00,3.158,2.671,3.296,3.153,251.01,261.084,256.264,264.746,14.614,877.32,61.299,1.817333
2019/1/25 18:15,2.549,2.037,2.736,2.822,264.617,272.082,265.727,274.631,14.619,877.105,63.234,3.662667
2019/1/25 18:30,3.158,2.975,3.423,3.279,283.666,292.944,287.294,295.411,14.071,877.176,64.183,3.858667
2019/1/25 18:45,2.955,3.254,3.575,3.483,276.807,287.995,283.231,288.87,13.814,877.162,66.871,1.766667
2019/1/25 19:00,2.372,2.417,2.99,2.949,293.319,296.232,289.128,296.571,13.648,877.248,69.347,1.196
2019/1/25 19:15,2.119,1.683,2.736,2.771,301.049,308.634,299.846,305.871,13.536,877.134,71.535,1.586
2019/1/25 19:30,1.865,1.987,2.837,3.127,293.166,304.515,299.449,304.374,13.461,877.133,72.541,1.896667
2019/1/25 19:45,1.46,1.911,2.889,3.101,308.903,314.729,309.019,315.243,13.411,877.176,73.737,2.598333
2019/1/25 20:00,1.739,1.784,2.659,2.975,318.261,322.324,315.069,319.995,13.373,877.234,75.416,1.511333
2019/1/25 20:15,1.891,1.809,2.863,3.051,303.015,312.796,308.456,312.273,13.343,877.32,76.072,0.601
2019/1/25 20:30,1.004,1.303,2.276,2.363,297.778,308.192,301.405,313.253,13.316,877.391,77.673,1.408
2019/1/25 20:45,1.055,1.227,2.174,2.03,290.63,305.848,301.51,313.253,13.299,877.405,78.934,1.248667
